,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.04986392706632614,0,0,0,0,0,0,0,0,0,0
0.04975523427128792,0,0,0,0,0,0,0,0,0,0
0.04966045916080475,0,0,0,0,0,0,0,0,0,0
0.04962547868490219,0,0,0,0,0,0,0,0,0,0
0.04956287145614624,0,0,0,0,0,0,0,0,0,0
0.04937869310379028,0,0,0,0,0,0,0,0,0,0
0.049349118024110794,0,0,0,0,0,0,0,0,0,0
0.04927588626742363,0,0,0,0,0,0,0,0,0,0
0.04913606867194176,0,0,0,0,0,0,0,0,0,0
0.04906298592686653,1,0,3,2,0,0,1,0,0,2
0.04894960671663284,0,0,0,0,0,0,0,0,0,0
0.04892163351178169,0,0,0,0,0,0,0,0,0,0
0.048728104680776596,0,0,0,0,0,0,0,0,0,0
0.048661600798368454,0,0,0,0,0,0,0,0,0,0
0.048613376915454865,0,0,0,0,0,0,0,0,0,0
0.04848505184054375,0,0,0,0,0,0,0,0,0,0
0.04842321574687958,0,0,0,0,0,0,0,0,0,0
0.048360686749219894,0,0,0,0,0,0,0,0,0,0
0.048300836235284805,0,0,0,0,0,0,0,0,0,0
0.04826206713914871,0,0,0,0,0,0,0,0,0,0
0.04814699664711952,0,0,0,0,0,0,0,0,0,0
0.04805701971054077,0,0,0,0,0,0,0,0,0,0
0.04792807623744011,0,0,0,0,0,0,0,0,0,0
0.04791101813316345,0,0,0,0,0,0,0,0,0,0
0.04781503602862358,0,0,0,0,0,0,0,0,0,0
0.047731537371873856,0,0,0,0,0,0,0,0,0,0
0.04758891835808754,0,0,0,0,0,0,0,0,0,0
0.047580279409885406,0,0,0,0,0,0,0,0,0,0
0.047503843903541565,2,0,0,0,0,1,0,0,4,6
0.04742208495736122,0,0,0,0,0,0,0,0,0,0
0.047353021800518036,0,0,0,0,0,0,0,0,0,0
0.047157712280750275,0,0,0,0,0,0,0,0,0,0
0.04714254289865494,0,0,0,0,0,0,0,0,0,0
0.04708312079310417,0,0,0,0,0,0,0,0,0,0
0.04705429449677467,0,0,0,0,0,0,0,0,0,0
0.04694142937660217,0,0,0,0,0,0,0,0,0,0
0.046830546110868454,0,0,0,0,0,0,0,0,0,0
0.04673893004655838,0,0,0,0,0,0,0,0,0,0
0.046694669872522354,0,0,0,0,0,0,0,0,0,0
0.04664028435945511,0,0,0,0,0,0,0,0,0,0
0.04649122431874275,0,0,0,0,0,0,0,0,0,0
0.04641158878803253,0,0,0,0,0,0,0,0,0,0
0.04636433720588684,0,0,0,0,0,0,0,0,0,0
0.046202778816223145,0,0,0,0,0,0,0,0,0,0
0.0461653508245945,0,0,0,0,0,0,0,0,0,0
0.04615279287099838,0,0,0,0,0,0,0,0,0,0
0.046122558414936066,0,0,0,0,0,0,0,0,0,0
0.046039678156375885,0,0,0,0,0,0,0,0,0,0
0.045965082943439484,0,0,0,0,0,0,0,0,0,0
0.0459275059401989,0,0,0,0,0,0,0,0,0,0
0.045809682458639145,0,0,0,0,0,0,0,0,0,0
0.045746587216854095,0,0,0,0,0,0,0,0,0,0
0.04567087069153786,0,0,0,0,0,0,0,0,0,0
0.045558057725429535,0,0,0,0,0,0,0,0,0,0
0.045524146407842636,0,0,0,0,0,0,0,0,0,0
0.045443542301654816,0,0,0,0,0,0,0,0,0,0
0.04540891572833061,0,0,0,0,0,0,0,0,0,0
0.045360203832387924,0,0,0,0,0,0,0,0,0,0
0.04529879614710808,0,0,0,0,0,0,0,0,0,0
0.04515465348958969,0,0,0,0,0,0,0,0,0,0
0.04507353529334068,0,0,0,0,0,0,0,0,0,0
0.04500656947493553,0,0,0,0,0,0,0,0,0,0
0.0449531190097332,0,0,0,0,0,0,0,0,0,0
0.044904690235853195,0,0,0,0,0,0,0,0,0,0
0.044809792190790176,0,0,0,0,0,0,0,0,0,0
0.04475629702210426,0,0,0,0,0,0,0,0,0,0
0.044611088931560516,0,0,0,0,0,0,0,0,0,0
0.04460090026259422,0,0,0,0,0,0,0,0,0,0
0.04457314684987068,0,0,0,0,0,0,0,0,0,0
0.044506072998046875,0,0,0,0,0,0,0,0,0,0
0.0444745197892189,0,0,0,0,0,0,0,0,0,0
0.04443170130252838,0,0,0,0,0,0,0,0,0,0
0.04431072250008583,0,0,0,0,0,0,0,0,0,0
0.04427500441670418,0,0,0,0,0,0,0,0,0,0
0.0441485270857811,0,0,0,0,0,0,0,0,0,0
0.04407823830842972,0,0,0,0,0,0,0,0,0,0
0.04403652623295784,0,0,0,0,0,0,0,0,0,0
0.04395446553826332,0,0,0,0,0,0,0,0,0,0
0.043879203498363495,0,0,0,0,0,0,0,0,0,0
0.04381663352251053,0,0,0,0,0,0,0,0,0,0
0.043810829520225525,0,0,0,0,0,0,0,0,0,0
0.04377155378460884,0,0,0,0,0,0,0,0,0,0
0.043593138456344604,0,0,0,0,0,0,0,0,0,0
0.04347695782780647,0,0,0,0,0,0,0,0,0,0
0.04336479678750038,0,0,0,0,0,0,0,0,0,0
0.043337833136320114,0,0,0,0,0,0,0,0,0,0
0.04329334571957588,0,0,0,0,0,0,0,0,0,0
0.043233077973127365,0,0,0,0,0,0,0,0,0,0
0.04319668188691139,0,0,0,0,0,0,0,0,0,0
0.0431494377553463,0,0,0,0,0,0,0,0,0,0
0.04302306845784187,0,0,0,0,0,0,0,0,0,0
0.04299372434616089,0,0,0,0,0,0,0,0,0,0
0.04293813928961754,0,0,0,0,0,0,0,0,0,0
0.042864494025707245,0,0,0,0,0,0,0,0,0,0
0.04281476512551308,0,0,0,0,0,0,0,0,0,0
0.04273933172225952,0,0,0,0,0,0,0,0,0,0
0.04267692193388939,0,0,0,0,0,0,0,0,0,0
0.042665209621191025,0,0,0,0,0,0,0,0,0,0
0.04258185997605324,0,0,0,0,0,0,0,0,0,0
0.04251745343208313,0,0,0,0,0,0,0,0,0,0
0.042502786964178085,0,0,0,0,0,0,0,0,0,0
0.042419396340847015,0,0,0,0,0,0,0,0,0,0
0.04231679067015648,0,0,0,0,0,0,0,0,0,0
0.04228042811155319,0,0,0,0,0,0,0,0,0,0
0.04224947467446327,0,0,0,0,0,0,0,0,0,0
0.04218042641878128,0,0,0,0,0,0,0,0,0,0
0.042145077139139175,0,0,0,0,0,0,0,0,0,0
0.042104557156562805,0,0,0,0,0,0,0,0,0,0
0.04201749339699745,0,0,0,0,0,0,0,0,0,0
0.04193514212965965,0,0,0,0,0,0,0,0,0,0
0.041852276772260666,0,0,0,0,0,0,0,0,0,0
0.04181038215756416,0,0,0,0,0,0,0,0,0,0
0.04175114631652832,0,0,0,0,0,0,0,0,0,0
0.04165687784552574,0,0,0,0,0,0,0,0,0,0
0.04164951667189598,0,0,0,0,0,0,0,0,0,0
0.0415768027305603,0,0,0,0,0,0,0,0,0,0
0.04153404384851456,0,0,0,0,0,0,0,0,0,0
0.041473809629678726,0,0,0,0,0,0,0,0,0,0
0.0414072647690773,0,0,0,0,0,0,0,0,0,0
0.041324909776449203,0,0,0,0,0,0,0,0,0,0
0.04127039387822151,0,0,0,0,0,0,0,0,0,0
0.04122155159711838,0,0,0,0,0,0,0,0,0,0
0.041170865297317505,0,0,0,0,0,0,0,0,0,0
0.041138604283332825,0,0,0,0,0,0,0,0,0,0
0.0410616509616375,0,0,0,0,0,0,0,0,0,0
0.04102497920393944,0,0,0,0,0,0,0,0,0,0
0.04096715524792671,0,0,0,0,0,0,0,0,0,0
0.04089311882853508,0,0,0,0,0,0,0,0,0,0
0.04086620360612869,0,0,0,0,0,0,0,0,0,0
0.04081859067082405,0,0,0,0,0,0,0,0,0,0
0.040655747056007385,0,0,0,0,0,0,0,0,0,0
0.040615178644657135,0,0,0,0,0,0,0,0,0,0
0.04058574140071869,0,0,0,0,0,0,0,0,0,0
0.040506474673748016,0,0,0,0,0,0,0,0,0,0
0.04048658162355423,0,0,0,0,0,0,0,0,0,0
0.040479276329278946,0,0,0,0,0,0,0,0,0,0
0.040302976965904236,0,0,0,0,0,0,0,0,0,0
0.04024037718772888,0,0,0,0,0,0,0,0,0,0
0.04018072783946991,0,0,0,0,0,0,0,0,0,0
0.04009706899523735,0,0,0,0,0,0,0,0,0,0
0.04001516103744507,0,0,0,0,0,0,0,0,0,0
0.04000682011246681,0,0,0,0,0,0,0,0,0,0
0.03994956612586975,0,0,0,0,0,0,0,0,0,0
0.03987940028309822,0,0,0,0,0,0,0,0,0,0
0.03983069583773613,0,0,0,0,0,0,0,0,0,0
0.03975329175591469,0,0,0,0,0,0,0,0,0,0
0.0397019125521183,0,0,0,0,0,0,0,0,0,0
0.0396517738699913,0,0,0,0,0,0,0,0,0,0
0.03950156643986702,0,0,0,0,0,0,0,0,0,0
0.0394616574048996,0,0,0,0,0,0,0,0,0,0
0.03943604975938797,0,0,0,0,0,0,0,0,0,0
0.03940708562731743,0,0,0,0,0,0,0,0,0,0
0.03928621858358383,0,0,0,0,0,0,0,0,0,0
0.03924216330051422,0,0,0,0,0,0,0,0,0,0
0.03920963034033775,0,0,0,0,0,0,0,0,0,0
0.03916871175169945,0,0,0,0,0,0,0,0,0,0
0.03910025209188461,0,0,0,0,0,0,0,0,0,0
0.03906518965959549,0,0,0,0,0,0,0,0,0,0
0.03899095579981804,0,0,0,0,0,0,0,0,0,0
0.038906317204236984,0,0,0,0,0,0,0,0,0,0
0.03880425915122032,0,0,0,0,0,0,0,0,0,0
0.038763657212257385,0,0,0,0,0,0,0,0,0,0
0.03869730606675148,0,0,0,0,0,0,0,0,0,0
0.038661547005176544,0,0,0,0,0,0,0,0,0,0
0.038645341992378235,0,0,0,0,0,0,0,0,0,0
0.038528069853782654,0,0,0,0,0,0,0,0,0,0
0.03850351274013519,0,0,0,0,0,0,0,0,0,0
0.038417279720306396,0,0,0,0,0,0,0,0,0,0
0.03837987035512924,0,0,0,0,0,0,0,0,0,0
0.038336850702762604,0,0,0,0,0,0,0,0,0,0
0.03822211176156998,0,0,0,0,0,0,0,0,0,0
0.03821074962615967,0,0,0,0,0,0,0,0,0,0
0.03815317526459694,0,0,0,0,0,0,0,0,0,0
0.03801773488521576,0,0,0,0,0,0,0,0,0,0
0.037972770631313324,0,0,0,0,0,0,0,0,0,0
0.03792794048786163,0,0,0,0,0,0,0,0,0,0
0.03790441155433655,0,0,0,0,0,0,0,0,0,0
0.037818580865859985,0,0,0,0,0,0,0,0,0,0
0.037727758288383484,0,0,0,0,0,0,0,0,0,0
0.03769225999712944,0,0,0,0,0,0,0,0,0,0
0.03766636177897453,0,0,0,0,0,0,0,0,0,0
0.0375189483165741,0,0,0,0,0,0,0,0,0,0
0.037480227649211884,0,0,0,0,0,0,0,0,0,0
0.03737393394112587,0,0,0,0,0,0,0,0,0,0
0.03733661025762558,0,0,0,0,0,0,0,0,0,0
0.03727879375219345,0,0,0,0,0,0,0,0,0,0
0.03720201179385185,0,0,0,0,0,0,0,0,0,0
0.03715955466032028,0,0,0,0,0,0,0,0,0,0
0.03710157796740532,0,0,0,0,0,0,0,0,0,0
0.03707432374358177,0,0,0,0,0,0,0,0,0,0
0.03699859231710434,0,0,0,0,0,0,0,0,0,0
0.0369625985622406,0,0,0,0,0,0,0,0,0,0
0.036870650947093964,0,0,0,0,0,0,0,0,0,0
0.036813583225011826,0,0,0,0,0,0,0,0,0,0
0.03680729866027832,0,0,0,0,0,0,0,0,0,0
0.036758434027433395,0,0,0,0,0,0,0,0,0,0
0.03665352240204811,0,0,0,0,0,0,0,0,0,0
0.0366227850317955,0,0,0,0,0,0,0,0,0,0
0.0365510955452919,0,0,0,0,0,0,0,0,0,0
0.036520153284072876,0,0,0,0,0,0,0,0,0,0
0.03642703965306282,0,0,0,0,0,0,0,0,0,0
0.03639707341790199,0,0,0,0,0,0,0,0,0,0
0.036340486258268356,0,0,0,0,0,0,0,0,0,0
0.03622707352042198,0,0,0,0,0,0,0,0,0,0
0.036210931837558746,0,0,0,0,0,0,0,0,0,0
0.036087118089199066,0,0,0,0,0,0,0,0,0,0
0.03607036545872688,0,0,0,0,0,0,0,0,0,0
0.03596903756260872,0,0,0,0,0,0,0,0,0,0
0.035941481590270996,0,0,0,0,0,0,0,0,0,0
0.03588644415140152,0,0,0,0,0,0,0,0,0,0
0.035831697285175323,0,0,0,0,0,0,0,0,0,0
0.03579425811767578,0,0,0,0,0,0,0,0,0,0
0.03576480969786644,0,0,0,0,0,0,0,0,0,0
0.03570859506726265,0,0,0,0,0,0,0,0,0,0
0.03569933399558067,0,0,0,0,0,0,0,0,0,0
0.03557982295751572,0,0,0,0,0,0,0,0,0,0
0.03554816171526909,0,0,0,0,0,0,0,0,0,0
0.03540582209825516,0,0,0,0,0,0,0,0,0,0
0.035272255539894104,0,0,0,0,0,0,0,0,0,0
0.035231899470090866,0,0,0,0,0,0,0,0,0,0
0.03514767438173294,0,0,0,0,0,0,0,0,0,0
0.03511735424399376,0,0,0,0,0,0,0,0,0,0
0.0350547656416893,0,0,0,0,0,0,0,0,0,0
0.03497583791613579,0,0,0,0,0,0,0,0,0,0
0.034901414066553116,0,0,0,0,0,0,0,0,0,0
0.03486739471554756,0,0,0,0,0,0,0,0,0,0
0.034797705709934235,0,0,0,0,0,0,0,0,0,0
0.03477447107434273,0,0,0,0,0,0,0,0,0,0
0.03470071777701378,0,0,0,0,0,0,0,0,0,0
0.03466343879699707,0,0,0,0,0,0,0,0,0,0
0.034619927406311035,0,0,0,0,0,0,0,0,0,0
0.03457482159137726,0,0,0,0,0,0,0,0,0,0
0.034514691680669785,0,0,0,0,0,0,0,0,0,0
0.034435760229825974,0,0,0,0,0,0,0,0,0,0
0.03435422480106354,0,0,0,0,0,0,0,0,0,0
0.03427805379033089,0,0,0,0,0,0,0,0,0,0
0.03425389528274536,0,0,0,0,0,0,0,0,0,0
0.03418547287583351,0,0,0,0,0,0,0,0,0,0
0.0340726301074028,0,0,0,0,0,0,0,0,0,0
0.033997319638729095,0,0,0,0,0,0,0,0,0,0
0.03394703567028046,0,0,0,0,0,0,0,0,0,0
0.03387255221605301,0,0,0,0,0,0,0,0,0,0
0.033803388476371765,0,0,0,0,0,0,0,0,0,0
0.033754024654626846,0,0,0,0,0,0,0,0,0,0
0.03366820514202118,0,0,0,0,0,0,0,0,0,0
0.03357113525271416,0,0,0,0,0,0,0,0,0,0
0.033553946763277054,0,0,0,0,0,0,0,0,0,0
0.03349699452519417,0,0,0,0,0,0,0,0,0,0
0.033406633883714676,0,0,0,0,0,0,0,0,0,0
0.03332429379224777,0,0,0,0,0,0,0,0,0,0
0.03330892324447632,0,0,0,0,0,0,0,0,0,0
